id,url,title,source,time,extract date,concat,lookup
105,http://molgroup.info/en/careers/opportunities-for-students-and-graduates/pims-academy,PIMS Academy,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,PIMS Academyhttp://molgroup.info/en/careers/opportunities-for-students-and-graduates/pims-academy,True
106,/en/career/mol-as-a-workplace,MOL as a workplace,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,MOL as a workplace/en/career/mol-as-a-workplace,True
107,/en/career/life-at-mol-as-an-expat,Life at MOL as an Expat,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,Life at MOL as an Expat/en/career/life-at-mol-as-an-expat,True
108,/en/contact,Contact,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,Contact/en/contact,True
109,/en/about-mol/media-room/press-releases,Press releases,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,Press releases/en/about-mol/media-room/press-releases,True
110,mailto:internationalpress@mol.hu,internationalpress@mol.hu,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,internationalpress@mol.humailto:internationalpress@mol.hu,True
111,mailto:pressoffice@mol.hu,pressoffice@mol.hu,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,pressoffice@mol.humailto:pressoffice@mol.hu,True
112,/en/about-mol/media-room/press-releases/?1=1&start=10,2,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,2/en/about-mol/media-room/press-releases/?1=1&start=10,True
113,/en/about-mol/media-room/press-releases/?1=1&start=20,3,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,3/en/about-mol/media-room/press-releases/?1=1&start=20,True
114,/en/about-mol/media-room/press-releases/?1=1&start=30,4,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,4/en/about-mol/media-room/press-releases/?1=1&start=30,True
115,/en/about-mol/media-room/press-releases/?1=1&start=40,5,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,5/en/about-mol/media-room/press-releases/?1=1&start=40,True
116,/en/about-mol/media-room/press-releases/?1=1&start=50,6,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,6/en/about-mol/media-room/press-releases/?1=1&start=50,True
117,/en/about-mol/media-room/press-releases/?1=1&start=60,7,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,7/en/about-mol/media-room/press-releases/?1=1&start=60,True
118,/en/about-mol/media-room/press-releases/?1=1&start=10,Next,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,Next/en/about-mol/media-room/press-releases/?1=1&start=10,True
119,/en/lubricants-autochemicals/about-us,About us,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,About us/en/lubricants-autochemicals/about-us,True
120,/en/lubricants-autochemicals/contact,Contact,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,Contact/en/lubricants-autochemicals/contact,True
121,/en/lubricants-autochemicals/general-commercial-conditions-lubricants,GTC – Lubricants,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,GTC – Lubricants/en/lubricants-autochemicals/general-commercial-conditions-lubricants,True
122,/en/lubricants-autochemicals/gpc-lubricants/,GPC – Lubricants,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,GPC – Lubricants/en/lubricants-autochemicals/gpc-lubricants/,True
123,/en/terms-conditions,Terms & Conditions,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,Terms & Conditions/en/terms-conditions,True
124,/en/privacy-policy,Privacy Policy,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,Privacy Policy/en/privacy-policy,True
125,/hu/adatvedelem/a-www-mol-hu-weboldalon-hasznalt-cookiek/,Cookie policy,https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,Cookie policy/hu/adatvedelem/a-www-mol-hu-weboldalon-hasznalt-cookiek/,True
126,http://outdatedbrowser.com/,"Update my
                        browser now",https://mol.hu/en/about-mol/media-room/press-releases,14.270045280456543 seconds,2020-08-21,"Update my
                        browser nowhttp://outdatedbrowser.com/",True
127,/,Ptil logo 2018 svart mobile,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Ptil logo 2018 svart mobile/,True
128,/,ptil-logo-norsk-new,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,ptil-logo-norsk-new/,True
129,/en/?lang=en_US,English,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,English/en/?lang=en_US,True
130,/regelverk/alle-forskrifter/,Alle forskrifter,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Alle forskrifter/regelverk/alle-forskrifter/,True
131,/regelverk/lover/,Lover,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Lover/regelverk/lover/,True
132,/regelverk/horinger-og-endringer/,Endringer og høringer,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Endringer og høringer/regelverk/horinger-og-endringer/,True
133,/regelverk/pdf-av-regelverket/,PDF av regelverket,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,PDF av regelverket/regelverk/pdf-av-regelverket/,True
134,/tilsyn/tilsynsrapporter/,Tilsynsrapporter,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Tilsynsrapporter/tilsyn/tilsynsrapporter/,True
135,/tilsyn/granskingsrapporter/,Granskingsrapporter,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Granskingsrapporter/tilsyn/granskingsrapporter/,True
136,/tilsyn/samtykker/,Samtykker,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Samtykker/tilsyn/samtykker/,True
137,/tilsyn/samsvarsuttalelser/,Samsvarsuttalelser,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Samsvarsuttalelser/tilsyn/samsvarsuttalelser/,True
138,/tilsyn/viktige-meldinger/,Viktige meldingar,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Viktige meldingar/tilsyn/viktige-meldinger/,True
139,/fagstoff/utforsk-fagstoff/,Utforsk fagstoff,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Utforsk fagstoff/fagstoff/utforsk-fagstoff/,True
140,/fagstoff/rnnp/,Risikonivå (RNNP),http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Risikonivå (RNNP)/fagstoff/rnnp/,True
141,/fagstoff/ord-og-uttrykk/,Ord og uttrykk,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Ord og uttrykk/fagstoff/ord-og-uttrykk/,True
142,/fagstoff/ht2020/,Hovedtema 2020,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Hovedtema 2020/fagstoff/ht2020/,True
143,/arrangementer/kommende/,Kommende arrangementer,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Kommende arrangementer/arrangementer/kommende/,True
144,/arrangementer/tidligere/,Tidligere arrangementer,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Tidligere arrangementer/arrangementer/tidligere/,True
145,/trepartsamarbeid/ansvarsfordeling/,Ansvarsfordeling,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Ansvarsfordeling/trepartsamarbeid/ansvarsfordeling/,True
146,/trepartsamarbeid/sikkerhetsforum/,Sikkerhetsforum,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Sikkerhetsforum/trepartsamarbeid/sikkerhetsforum/,True
147,/trepartsamarbeid/regelverksforum/,Regelverksforum,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Regelverksforum/trepartsamarbeid/regelverksforum/,True
148,/om-oss/rolle-og-ansvarsomrade/,Rolle og ansvarsområde,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Rolle og ansvarsområde/om-oss/rolle-og-ansvarsomrade/,True
149,/om-oss/organisasjon/,Organisasjon,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Organisasjon/om-oss/organisasjon/,True
150,/om-oss/internasjonalt-samarbeid/,Internasjonalt samarbeid,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Internasjonalt samarbeid/om-oss/internasjonalt-samarbeid/,True
151,/om-oss/ny-ledige-stillinger/,Ledige stillinger,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Ledige stillinger/om-oss/ny-ledige-stillinger/,True
152,/kontakt-oss/kontaktpersoner/,Kontaktpersoner,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Kontaktpersoner/kontakt-oss/kontaktpersoner/,True
153,/kontakt-oss/innrapportering-til-ptil/,Innrapportering til Ptil,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Innrapportering til Ptil/kontakt-oss/innrapportering-til-ptil/,True
154,/kontakt-oss/sok-om-innsyn/,Søk om innsyn,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Søk om innsyn/kontakt-oss/sok-om-innsyn/,True
155,/kontakt-oss/varsle-oss/,Varsle oss,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Varsle oss/kontakt-oss/varsle-oss/,True
156,/fagstoff/utforsk-fagstoff/fagartikler/2020/ptil-far-ansvar-for-havvind/,Ptil får ansvar for havvind Sikkerhet ved fornybar energiproduksjon til havs blir nytt ansvarsområde for Ptil.,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Ptil får ansvar for havvind Sikkerhet ved fornybar energiproduksjon til havs blir nytt ansvarsområde for Ptil./fagstoff/utforsk-fagstoff/fagartikler/2020/ptil-far-ansvar-for-havvind/,True
157,/arrangementer/arrangementer/konstruksjonsdagen-2020/,02.09 Webinar: Konstruksjonsdagen 2020,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,02.09 Webinar: Konstruksjonsdagen 2020/arrangementer/arrangementer/konstruksjonsdagen-2020/,True
158,/arrangementer/arrangementer/webinar-forebygging-og-laring-etter-storulykker/,25.09 Webinar: Forebygging av storulykker – hva kan vi fortsatt lære?,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,25.09 Webinar: Forebygging av storulykker – hva kan vi fortsatt lære?/arrangementer/arrangementer/webinar-forebygging-og-laring-etter-storulykker/,True
159,/arrangementer/arrangementer/no-3-forsta-det-norske-sikkerhetsregimet-2020/,15.10 Forstå det norske sikkerhetsregimet 2020,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,15.10 Forstå det norske sikkerhetsregimet 2020/arrangementer/arrangementer/no-3-forsta-det-norske-sikkerhetsregimet-2020/,True
160,/arrangementer/kommende/,Se alle arrangementer,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Se alle arrangementer/arrangementer/kommende/,True
161,/regelverk/,Regelverk,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Regelverk/regelverk/,True
162,/tilsyn/,Tilsyn,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Tilsyn/tilsyn/,True
163,/fagstoff/,Fagstoff,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Fagstoff/fagstoff/,True
164,/tilsyn/tilsynsrapporter/2020/sut-tilsyn--seadrill--west-bollsta--boring-og-bronn/,SUT-tilsyn - Seadrill – West Bollsta – boring og brønn Publisert: 11. august 2020,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,SUT-tilsyn - Seadrill – West Bollsta – boring og brønn Publisert: 11. august 2020/tilsyn/tilsynsrapporter/2020/sut-tilsyn--seadrill--west-bollsta--boring-og-bronn/,True
165,/tilsyn/tilsynsrapporter/2020/equinor-valemon-vedlikeholdsstyring-og-teknisk-sikkerhet/,Equinor - Valemon - vedlikeholdsstyring og teknisk sikkerhet Publisert: 4. august 2020,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Equinor - Valemon - vedlikeholdsstyring og teknisk sikkerhet Publisert: 4. august 2020/tilsyn/tilsynsrapporter/2020/equinor-valemon-vedlikeholdsstyring-og-teknisk-sikkerhet/,True
166,/tilsyn/tilsynsrapporter/2020/floatel-floatel-endurance-styring-av-arbeidsmiljo/,Floatel – Floatel Endurance – styring av arbeidsmiljø - varsel om pålegg Publisert: 28. juli 2020,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Floatel – Floatel Endurance – styring av arbeidsmiljø - varsel om pålegg Publisert: 28. juli 2020/tilsyn/tilsynsrapporter/2020/floatel-floatel-endurance-styring-av-arbeidsmiljo/,True
167,/tilsyn/tilsynsrapporter/,Se alle tilsynsrapporter,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Se alle tilsynsrapporter/tilsyn/tilsynsrapporter/,True
168,/tilsyn/samtykker/2020/conocophillips-samtykke-til-leiteboring-i-norskehavet2/,ConocoPhillips – samtykke til leiteboring i Norskehavet Publisert: 21. august 2020,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,ConocoPhillips – samtykke til leiteboring i Norskehavet Publisert: 21. august 2020/tilsyn/samtykker/2020/conocophillips-samtykke-til-leiteboring-i-norskehavet2/,True
169,/tilsyn/samtykker/2020/equinor-samtykke-til-leiteboring-i-nordsjoen4/,Equinor – samtykke til leiteboring i Nordsjøen Publisert: 21. august 2020,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Equinor – samtykke til leiteboring i Nordsjøen Publisert: 21. august 2020/tilsyn/samtykker/2020/equinor-samtykke-til-leiteboring-i-nordsjoen4/,True
170,/tilsyn/samtykker/2020/equinor-samtykke-til-bruk-avdeepsea-atlantic-pa-gullfaks/,Equinor – samtykke til bruk av Deepsea Atlantic på Gullfaks Publisert: 13. august 2020,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Equinor – samtykke til bruk av Deepsea Atlantic på Gullfaks Publisert: 13. august 2020/tilsyn/samtykker/2020/equinor-samtykke-til-bruk-avdeepsea-atlantic-pa-gullfaks/,True
171,/tilsyn/samtykker/,Se alle samtykker,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Se alle samtykker/tilsyn/samtykker/,True
172,/tilsyn/viktige-meldinger/ptil-gransker-hendelse-med-personskade-pa-statfjord-b/,Ptil gransker hendelse med personskade på Statfjord B Ptil har iverksatt gransking av en hendelse med personskade på Statfjord B-innretningen den 18. august 2020. Publisert: 19. august 2020,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Ptil gransker hendelse med personskade på Statfjord B Ptil har iverksatt gransking av en hendelse med personskade på Statfjord B-innretningen den 18. august 2020. Publisert: 19. august 2020/tilsyn/viktige-meldinger/ptil-gransker-hendelse-med-personskade-pa-statfjord-b/,True
173,/tilsyn/viktige-meldinger/ptil-utsatt-for-phishingangrep/,"Ptil utsatt for phishingangrep Ptil ble torsdag 13. august 2020 utsatt for et phishingangrep, hvor en e-postkonto i Ptil ble misbrukt til å videresende e-poster med falskt innhold. Angrepet ble raskt stanset. Publisert: 14. august 2020",http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,"Ptil utsatt for phishingangrep Ptil ble torsdag 13. august 2020 utsatt for et phishingangrep, hvor en e-postkonto i Ptil ble misbrukt til å videresende e-poster med falskt innhold. Angrepet ble raskt stanset. Publisert: 14. august 2020/tilsyn/viktige-meldinger/ptil-utsatt-for-phishingangrep/",True
174,/tilsyn/viktige-meldinger/ptil-gransker-hendelse-med-personskade-pa-karsto/,Ptil gransker hendelse med personskade på Kårstø Ptil har besluttet å iverksette gransking av en hendelse med personskade på Kårstø-anlegget 25. juli 2020. Publisert: 31. juli 2020,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Ptil gransker hendelse med personskade på Kårstø Ptil har besluttet å iverksette gransking av en hendelse med personskade på Kårstø-anlegget 25. juli 2020. Publisert: 31. juli 2020/tilsyn/viktige-meldinger/ptil-gransker-hendelse-med-personskade-pa-karsto/,True
175,/kontakt-oss/lose-sider-kontakt-oss/bestill-magasiner/,Magasiner og publikasjoner,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Magasiner og publikasjoner/kontakt-oss/lose-sider-kontakt-oss/bestill-magasiner/,True
176,/nyhetsbrev/,Abonner på nyheter,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Abonner på nyheter/nyhetsbrev/,True
177,mailto:postboks@ptil.no,postboks@ptil.no,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,postboks@ptil.nomailto:postboks@ptil.no,True
178,/kontakt-oss/lose-sider-kontakt-oss/droppsone/,Droppsone,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Droppsone/kontakt-oss/lose-sider-kontakt-oss/droppsone/,True
179,/kontakt-oss/lose-sider-kontakt-oss/personvernerklaring/,Personvernerklæring,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Personvernerklæring/kontakt-oss/lose-sider-kontakt-oss/personvernerklaring/,True
180,http://www.twitter.com/ptilnorge,Twitter,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Twitterhttp://www.twitter.com/ptilnorge,True
181,http://www.facebook.com/petroleumstilsynet,Facebook,http://www.psa.no/?lang=en_US,17.650227546691895 seconds,2020-08-21,Facebookhttp://www.facebook.com/petroleumstilsynet,True
182,https://www.linkedin.com/company/petroleum-safety-authority-norway/?trk=hb_tab_compy_id_500669,Linkedin,http://www.psa.no/?lang=en_US,17.651224851608276 seconds,2020-08-21,Linkedinhttps://www.linkedin.com/company/petroleum-safety-authority-norway/?trk=hb_tab_compy_id_500669,True
183,https://www.youtube.com/user/petroleumstilsynet,Youtube,http://www.psa.no/?lang=en_US,17.651224851608276 seconds,2020-08-21,Youtubehttps://www.youtube.com/user/petroleumstilsynet,True
184,https://www.instagram.com/petroleumstilsynet/,Instagram,http://www.psa.no/?lang=en_US,17.651224851608276 seconds,2020-08-21,Instagramhttps://www.instagram.com/petroleumstilsynet/,True
185,/,Ptil logo 2018 hvit,http://www.psa.no/?lang=en_US,17.651224851608276 seconds,2020-08-21,Ptil logo 2018 hvit/,True
186,/group,Our Group,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Our Group/group,True
187,/our-group/total-a-major-energy-operator,Who we are,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Who we are/our-group/total-a-major-energy-operator,True
188,/group/identity,Our Identity,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Our Identity/group/identity,True
189,/our-group/total-a-major-energy-operator,Total at a glance,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Total at a glance/our-group/total-a-major-energy-operator,True
190,/group/identity/governance,Governance,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Governance/group/identity/governance,True
191,/group/identity/history,History,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,History/group/identity/history,True
192,/group/identity/five-strong-values-embedded-our-dna,Values,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Values/group/identity/five-strong-values-embedded-our-dna,True
193,/our-group/ethics/exemplary-behavior,Ethics policy,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Ethics policy/our-group/ethics/exemplary-behavior,True
194,/worldwide-presence,Worldwide presence,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Worldwide presence/worldwide-presence,True
195,/group/ambition,Our ambition,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Our ambition/group/ambition,True
196,/group/ambition/challenges,Challenges,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Challenges/group/ambition/challenges,True
197,/group/ambition/commitments,Commitments,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Commitments/group/ambition/commitments,True
198,/group/strength,Our strength,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Our strength/group/strength,True
199,/group/strength/employees,Our employees,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Our employees/group/strength/employees,True
200,/group/strength/integrated-business-model,Integrated business model,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Integrated business model/group/strength/integrated-business-model,True
201,/group/strength/deep-geographic-roots,Geographic roots,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Geographic roots/group/strength/deep-geographic-roots,True
202,/energy-expertise,Our expertise,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Our expertise/energy-expertise,True
203,/energy-expertise/exploration-production/oil-gas,Explore and produce,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Explore and produce/energy-expertise/exploration-production/oil-gas,True
204,/energy-expertise/exploration-production/oil-gas,Oil & Gas,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Oil & Gas/energy-expertise/exploration-production/oil-gas,True
205,/energy-expertise/exploration-production/renewable-energies,Renewable energies,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Renewable energies/energy-expertise/exploration-production/renewable-energies,True
206,/energy-expertise/exploration-production/committed-future-bioenergies,Bioenergies,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Bioenergies/energy-expertise/exploration-production/committed-future-bioenergies,True
207,/energy-expertise/transformation-development/refining-petrochemical,Transform and develop,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Transform and develop/energy-expertise/transformation-development/refining-petrochemical,True
208,/energy-expertise/transformation-development/total-present-across-entire-low-carbon-electricity-value-chain,Electricity,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Electricity/energy-expertise/transformation-development/total-present-across-entire-low-carbon-electricity-value-chain,True
209,/energy-expertise/transformation-development/refining-petrochemical,Refining & petrochemical,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Refining & petrochemical/energy-expertise/transformation-development/refining-petrochemical,True
210,/energy-expertise/transformation-development/polymers,Polymers,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Polymers/energy-expertise/transformation-development/polymers,True
211,/energy-expertise/transformation-development/specialty-chemicals/hutchinson-elastomers,Specialty chemicals,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Specialty chemicals/energy-expertise/transformation-development/specialty-chemicals/hutchinson-elastomers,True
212,/energy-expertise/ship-market/our-trading-and-shipping-operations,Ship and market,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Ship and market/energy-expertise/ship-market/our-trading-and-shipping-operations,True
213,/energy-expertise/ship-market/our-trading-and-shipping-operations,Trading & shipping,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Trading & shipping/energy-expertise/ship-market/our-trading-and-shipping-operations,True
214,/energy-expertise/ship-market/products-services,Products & services,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Products & services/energy-expertise/ship-market/products-services,True
215,/projects,Projects and achievements,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Projects and achievements/projects,True
216,/commitment,Our commitment,https://www.total.com/en/investors,21.524167776107788 seconds,2020-08-21,Our commitment/commitment,True
217,/commitment/protecting-people/industrial-safety,Safety,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Safety/commitment/protecting-people/industrial-safety,True
218,/commitment/protecting-people/industrial-safety/culture,Safety culture,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Safety culture/commitment/protecting-people/industrial-safety/culture,True
219,/commitment/protecting-people/industrial-safety/risk-management,Safety every day,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Safety every day/commitment/protecting-people/industrial-safety/risk-management,True
220,/commitment/climate-change,Climate,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Climate/commitment/climate-change,True
221,/commitment/climate-change/climate-our-vision,Our vision,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Our vision/commitment/climate-change/climate-our-vision,True
222,/commitment/climate-change/growing-natural-gas,Natural gas,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Natural gas/commitment/climate-change/growing-natural-gas,True
223,/commitment/climate-change/low-carbon-electricity,Low-carbon electricity business,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Low-carbon electricity business/commitment/climate-change/low-carbon-electricity,True
224,/commitment/climate-change/petroleum-products-energy-efficiency-biofuels,Petroleum products,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Petroleum products/commitment/climate-change/petroleum-products-energy-efficiency-biofuels,True
225,/commitment/climate-change/carbon-neutrality,Carbon neutrality,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Carbon neutrality/commitment/climate-change/carbon-neutrality,True
226,/commitment/environmental-issues-challenges/environment-protection,Local environment,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Local environment/commitment/environmental-issues-challenges/environment-protection,True
227,/commitment/environmental-issues-challenges/environment-protection/environmental-engineering,Our Strategy,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Our Strategy/commitment/environmental-issues-challenges/environment-protection/environmental-engineering,True
228,/commitment/environmental-issues-challenges/environment-protection/air,Air,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Air/commitment/environmental-issues-challenges/environment-protection/air,True
229,/commitment/environmental-issues-challenges/environment-protection/water,Water,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Water/commitment/environmental-issues-challenges/environment-protection/water,True
230,/commitment/environmental-issues-challenges/environment-protection/protecting-biodiversity,Biodiversity,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Biodiversity/commitment/environmental-issues-challenges/environment-protection/protecting-biodiversity,True
231,/commitment/environmental-issues-challenges/environment-protection/waste,Waste,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Waste/commitment/environmental-issues-challenges/environment-protection/waste,True
232,/commitment/environmental-issues-challenges/environment-protection/anti-pollution-measures,Anti-pollution measures,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Anti-pollution measures/commitment/environmental-issues-challenges/environment-protection/anti-pollution-measures,True
233,/commitment/protecting-people/health,Health,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Health/commitment/protecting-people/health,True
234,/commitment/protecting-people/health/workplace,Health in the workplace,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Health in the workplace/commitment/protecting-people/health/workplace,True
235,/commitment/protecting-people/health/products,Product design,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Product design/commitment/protecting-people/health/products,True
236,/commitment/protecting-people/health/local-communities,Local well-being,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Local well-being/commitment/protecting-people/health/local-communities,True
237,/commitment/shared-development,Societal initiatives,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Societal initiatives/commitment/shared-development,True
238,/our-commitment/being-responsible-employer,Responsible employer,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Responsible employer/our-commitment/being-responsible-employer,True
239,/commitment/shared-development/social-engineering,Local community support,https://www.total.com/en/investors,21.525163173675537 seconds,2020-08-21,Local community support/commitment/shared-development/social-engineering,True
